dataset,cell_id,condition,cycle,Tem,C_rate,D_rate,Capacity,Var,Ske,Max,Min,Mean,Kur,capacity_norm
3,CY25-05_1-#3,CY25-05_1,447,25,0.5,1.0,2021.1820068359375,8.836412582040483e-05,0.5494835458721864,4.184647560119629,4.149954795837402,4.162698236562438,-0.7721040872409053,0.808472802734375
3,CY25-05_1-#3,CY25-05_1,448,25,0.5,1.0,2020.15673828125,8.967183866601839e-05,0.5546185036330588,4.184647560119629,4.149797439575195,4.16253805968721,-0.7719593613375597,0.8080626953125
3,CY25-05_1-#3,CY25-05_1,449,25,0.5,1.0,2019.3529052734375,8.894769505864965e-05,0.5568378705722173,4.184647560119629,4.1497578620910645,4.162569425873837,-0.7671085929475412,0.807741162109375
3,CY25-05_1-#3,CY25-05_1,451,25,0.5,1.0,2019.577880859375,8.914556093941826e-05,0.5537650034580176,4.184568881988525,4.149718761444092,4.162589420706539,-0.7664894736629209,0.80783115234375
3,CY25-05_1-#3,CY25-05_1,452,25,0.5,1.0,2017.6640625,8.862174290084074e-05,0.556625330880949,4.184450626373291,4.149679183959961,4.162473969540353,-0.7576187918809412,0.807065625
3,CY25-05_1-#3,CY25-05_1,453,25,0.5,1.0,2017.1258544921875,8.859712537000881e-05,0.5525066252096236,4.184844493865967,4.14991569519043,4.162724923279326,-0.7631562988681861,0.806850341796875
3,CY25-05_1-#3,CY25-05_1,454,25,0.5,1.0,2016.515869140625,8.869971140642671e-05,0.5627541057850193,4.184726238250732,4.150033473968506,4.162630816637459,-0.7595884229469654,0.80660634765625
3,CY25-05_1-#3,CY25-05_1,455,25,0.5,1.0,2015.53466796875,8.846154743055968e-05,0.5534881189735725,4.184450626373291,4.149797439575195,4.162575455035194,-0.7744901420120076,0.8062138671875
3,CY25-05_1-#3,CY25-05_1,456,25,0.5,1.0,2014.08349609375,8.91004196715454e-05,0.5520610604453543,4.1843719482421875,4.149679183959961,4.162451970375191,-0.7786954688185821,0.8056333984375
3,CY25-05_1-#3,CY25-05_1,457,25,0.5,1.0,2013.5015869140625,8.855167171927707e-05,0.5592864984329002,4.1845293045043945,4.149876117706299,4.162511381052308,-0.7543370130518108,0.805400634765625
3,CY25-05_1-#3,CY25-05_1,458,25,0.5,1.0,2012.1163330078125,8.929916559793883e-05,0.5538471103053934,4.18441104888916,4.149640083312988,4.162301782834327,-0.7750089265408588,0.804846533203125
3,CY25-05_1-#3,CY25-05_1,459,25,0.5,1.0,2009.9385986328125,9.08463605435525e-05,0.5597666212705206,4.184096336364746,4.148970603942871,4.161779217800851,-0.7624711794897734,0.803975439453125
3,CY25-05_1-#3,CY25-05_1,460,25,0.5,1.0,2011.235107421875,8.823762745985187e-05,0.5505143024214226,4.18441104888916,4.1497578620910645,4.16245996345908,-0.7725601811625595,0.80449404296875
3,CY25-05_1-#3,CY25-05_1,461,25,0.5,1.0,2010.048828125,8.977540452590225e-05,0.5513712372363234,4.184489727020264,4.149560928344727,4.1622744172306385,-0.7679764537115097,0.80401953125
3,CY25-05_1-#3,CY25-05_1,462,25,0.5,1.0,2006.938720703125,9.204804293790842e-05,0.5584359522215059,4.183899402618408,4.1485371589660645,4.1614641415870794,-0.7626223736189868,0.80277548828125
3,CY25-05_1-#3,CY25-05_1,463,25,0.5,1.0,2007.9525146484375,8.917023169655387e-05,0.555577122194556,4.184253692626953,4.1492462158203125,4.162114216109454,-0.7574011756996293,0.803181005859375
3,CY25-05_1-#3,CY25-05_1,464,25,0.5,1.0,2006.8291015625,8.974852725089984e-05,0.5508129181817372,4.184096336364746,4.1494035720825195,4.162042165206651,-0.7757638696391065,0.802731640625
3,CY25-05_1-#3,CY25-05_1,465,25,0.5,1.0,2006.8670654296875,8.998513113438562e-05,0.5519975434660689,4.1843719482421875,4.149324893951416,4.162114248437397,-0.7667990969475977,0.802746826171875
3,CY25-05_1-#3,CY25-05_1,466,25,0.5,1.0,2005.822265625,8.975842338115578e-05,0.5528437050846171,4.184253692626953,4.149364471435547,4.162158303341623,-0.7747246482853329,0.80232890625
3,CY25-05_1-#3,CY25-05_1,467,25,0.5,1.0,2004.8023681640625,9.040829386329975e-05,0.5601172568976921,4.184450626373291,4.149285316467285,4.162018137463068,-0.7537507743421434,0.801920947265625
3,CY25-05_1-#3,CY25-05_1,468,25,0.5,1.0,2003.583740234375,9.040407065348906e-05,0.5526766159952603,4.184293270111084,4.148812770843506,4.161829908015364,-0.764574544607918,0.80143349609375
3,CY25-05_1-#3,CY25-05_1,469,25,0.5,1.0,2001.6959228515625,9.083662464941268e-05,0.5562192955062203,4.183859825134277,4.14869499206543,4.161564915867175,-0.7668550545811588,0.800678369140625
3,CY25-05_1-#3,CY25-05_1,470,25,0.5,1.0,2001.680419921875,9.039632160341521e-05,0.5531681356380272,4.184096336364746,4.148891925811768,4.161736496424271,-0.7599864775549081,0.80067216796875
3,CY25-05_1-#3,CY25-05_1,471,25,0.5,1.0,2000.916015625,9.103505168017313e-05,0.5536677086435663,4.183978080749512,4.148615837097168,4.161594956608142,-0.7673139610169506,0.80036640625
3,CY25-05_1-#3,CY25-05_1,472,25,0.5,1.0,2001.6728515625,8.95095138928279e-05,0.5508674375694598,4.184096336364746,4.149285316467285,4.1620614730705645,-0.7676211572993563,0.800669140625
3,CY25-05_1-#3,CY25-05_1,473,25,0.5,1.0,2000.2586669921875,8.987644188486818e-05,0.5456905455620866,4.183978080749512,4.14893102645874,4.161847316612632,-0.7775203291383139,0.800103466796875
3,CY25-05_1-#3,CY25-05_1,474,25,0.5,1.0,1998.7987060546875,9.05852455406465e-05,0.5528390786001993,4.183781147003174,4.148734092712402,4.1615889516927425,-0.7707574689751899,0.799519482421875
3,CY25-05_1-#3,CY25-05_1,475,25,0.5,1.0,1997.728759765625,9.104665653316808e-05,0.5489389818666265,4.18370246887207,4.148458480834961,4.161424119593733,-0.7661068900136403,0.79909150390625
3,CY25-05_1-#3,CY25-05_1,476,25,0.5,1.0,1997.6707763671875,8.991755512336375e-05,0.5531836320466856,4.183859825134277,4.148891925811768,4.16168377763134,-0.7704421677397155,0.799068310546875
3,CY25-05_1-#3,CY25-05_1,477,25,0.5,1.0,1997.04052734375,8.984028184129521e-05,0.5414818158380866,4.183820724487305,4.148812770843506,4.161674418691861,-0.7846279695363867,0.7988162109375
3,CY25-05_1-#3,CY25-05_1,478,25,0.5,1.0,1995.8795166015625,9.024259386052087e-05,0.5466806540631484,4.183741569519043,4.14869499206543,4.161523568428169,-0.7646121821959984,0.798351806640625
3,CY25-05_1-#3,CY25-05_1,479,25,0.5,1.0,1993.5985107421875,9.164197748175579e-05,0.5551728080010917,4.183348178863525,4.1480255126953125,4.160933543059786,-0.7612300532335272,0.797439404296875
3,CY25-05_1-#3,CY25-05_1,480,25,0.5,1.0,1993.60400390625,9.123010513355852e-05,0.5480823541428708,4.183623790740967,4.148301124572754,4.16124124850257,-0.7692763263809859,0.7974416015625
3,CY25-05_1-#3,CY25-05_1,481,25,0.5,1.0,1993.6253662109375,9.067540582284262e-05,0.5507519970961109,4.183584213256836,4.148498058319092,4.161432112677622,-0.7793621038363763,0.797450146484375
3,CY25-05_1-#3,CY25-05_1,482,25,0.5,1.0,1993.560546875,9.029089836810921e-05,0.5470269464367707,4.183623790740967,4.148655414581299,4.161548905453439,-0.777391877633606,0.79742421875
3,CY25-05_1-#3,CY25-05_1,483,25,0.5,1.0,1992.584228515625,9.093187987920087e-05,0.5521806225272831,4.183820724487305,4.14869499206543,4.161530882625256,-0.7687676326168278,0.79703369140625
3,CY25-05_1-#3,CY25-05_1,484,25,0.5,1.0,1990.90478515625,9.160210802882596e-05,0.5511591809023616,4.183623790740967,4.148261547088623,4.16119185948776,-0.7625484334857799,0.7963619140625
3,CY25-05_1-#3,CY25-05_1,485,25,0.5,1.0,1990.363525390625,9.088081299554064e-05,0.5490749794880279,4.183505535125732,4.1481828689575195,4.16115112627967,-0.7707471903149341,0.79614541015625
3,CY25-05_1-#3,CY25-05_1,486,25,0.5,1.0,1988.2662353515625,9.218667596281754e-05,0.5537077736345027,4.183348178863525,4.147749900817871,4.160806760949604,-0.7595482126761111,0.795306494140625
3,CY25-05_1-#3,CY25-05_1,487,25,0.5,1.0,1989.1258544921875,9.09084741498605e-05,0.5459547903037597,4.183465957641602,4.148419380187988,4.161299947964943,-0.7784550706466766,0.795650341796875
3,CY25-05_1-#3,CY25-05_1,488,25,0.5,1.0,1988.773681640625,9.056500818785936e-05,0.5426351212533292,4.183426856994629,4.148458480834961,4.161350015866554,-0.7881701682858773,0.79550947265625
3,CY25-05_1-#3,CY25-05_1,489,25,0.5,1.0,1987.6322021484375,9.072448803743686e-05,0.5496056420472071,4.183426856994629,4.14822244644165,4.1611858060804465,-0.7650384465807392,0.795052880859375
3,CY25-05_1-#3,CY25-05_1,490,25,0.5,1.0,1982.9937744140625,9.599140540730663e-05,0.5629153689568321,4.182836055755615,4.146410942077637,4.159764863676944,-0.7532220903358957,0.793197509765625
3,CY25-05_1-#3,CY25-05_1,491,25,0.5,1.0,1984.2186279296875,9.313759930665268e-05,0.5579117514855635,4.183072090148926,4.1473164558410645,4.160427643080889,-0.7580484660003246,0.793687451171875
3,CY25-05_1-#3,CY25-05_1,492,25,0.5,1.0,1984.58447265625,9.155707212293759e-05,0.5563431895048501,4.183387279510498,4.147749900817871,4.16084545749729,-0.748173336198728,0.7938337890625
3,CY25-05_1-#3,CY25-05_1,493,25,0.5,1.0,1983.8575439453125,9.163062193529175e-05,0.554425098077093,4.18319034576416,4.147946834564209,4.160820750866906,-0.7680037736134997,0.793543017578125
3,CY25-05_1-#3,CY25-05_1,494,25,0.5,1.0,1983.580810546875,9.125344926057957e-05,0.5559072104130087,4.183269023895264,4.148064613342285,4.160929534394862,-0.7668142144411392,0.79343232421875
3,CY25-05_1-#3,CY25-05_1,495,25,0.5,1.0,1981.734619140625,9.24615552634571e-05,0.5495150232760415,4.183032989501953,4.14747428894043,4.160536410444874,-0.7641840121900763,0.79269384765625
3,CY25-05_1-#3,CY25-05_1,496,25,0.5,1.0,1980.6923828125,9.281095255522185e-05,0.5444867809463514,4.18295431137085,4.14747428894043,4.160519745390294,-0.7797767140628333,0.792276953125
3,CY25-05_1-#3,CY25-05_1,497,25,0.5,1.0,1979.859619140625,9.197427467313944e-05,0.5600138660830948,4.182993412017822,4.1473164558410645,4.1603822304030595,-0.745614143287562,0.79194384765625
3,CY25-05_1-#3,CY25-05_1,498,25,0.5,1.0,1978.232666015625,9.310341607586034e-05,0.5537737854593597,4.1825995445251465,4.146922588348389,4.160019817998854,-0.7587448894494004,0.79129306640625
3,CY25-05_1-#3,CY25-05_1,499,25,0.5,1.0,1977.707763671875,9.358368412236214e-05,0.5490866592337253,4.182757377624512,4.1469621658325195,4.160153970880024,-0.7634038486484309,0.79108310546875
3,CY25-05_1-#3,CY25-05_1,501,25,0.5,1.0,1988.68701171875,9.3267774019274e-05,0.5449787718595073,4.182914733886719,4.147159099578857,4.16036689079414,-0.778344503712233,0.7954748046875
3,CY25-05_1-#3,CY25-05_1,502,25,0.5,1.0,1986.2772216796875,9.102282350317708e-05,0.5425697806217775,4.183032989501953,4.147828578948975,4.160819401175289,-0.779815682651849,0.794510888671875
3,CY25-05_1-#3,CY25-05_1,503,25,0.5,1.0,1982.5692138671875,9.266058873662032e-05,0.5427659335596875,4.182796478271484,4.14719820022583,4.160328824641341,-0.7802986364377467,0.793027685546875
3,CY25-05_1-#3,CY25-05_1,504,25,0.5,1.0,1979.852294921875,9.308164579420502e-05,0.5501165226038577,4.182678699493408,4.1469621658325195,4.160096580699339,-0.7694101135959652,0.79194091796875
3,CY25-05_1-#3,CY25-05_1,505,25,0.5,1.0,1978.8270263671875,9.253878635993485e-05,0.5469069985156968,4.182757377624512,4.147434711456299,4.160298137341515,-0.782553675436302,0.791530810546875
3,CY25-05_1-#3,CY25-05_1,506,25,0.5,1.0,1977.1116943359375,9.228787196535359e-05,0.5472541964463261,4.182520866394043,4.147277355194092,4.160214707002801,-0.780443162691292,0.790844677734375
3,CY25-05_1-#3,CY25-05_1,507,25,0.5,1.0,1976.1533203125,9.224343649380761e-05,0.5476491739150209,4.182717800140381,4.147395133972168,4.160248069439904,-0.7756177606403427,0.790461328125
3,CY25-05_1-#3,CY25-05_1,508,25,0.5,1.0,1974.0594482421875,9.293252375201517e-05,0.5497173761961738,4.1825995445251465,4.14700174331665,4.160033153275312,-0.7602366616432246,0.789623779296875
3,CY25-05_1-#3,CY25-05_1,509,25,0.5,1.0,1973.7606201171875,9.209001533062718e-05,0.543240113616821,4.182717800140381,4.147356033325195,4.16037357459634,-0.7800247472651676,0.789504248046875
3,CY25-05_1-#3,CY25-05_1,510,25,0.5,1.0,1973.3917236328125,9.168104154071553e-05,0.5445349601651233,4.182796478271484,4.147434711456299,4.160469653242726,-0.7784445925627783,0.789356689453125
3,CY25-05_1-#3,CY25-05_1,511,25,0.5,1.0,1972.1221923828125,9.18238319166702e-05,0.5491879586671207,4.182717800140381,4.147513389587402,4.160384913622322,-0.7723186730783076,0.788848876953125
3,CY25-05_1-#3,CY25-05_1,512,25,0.5,1.0,1968.3748779296875,9.46744190882009e-05,0.5484482290554988,4.182206153869629,4.146135330200195,4.159487207057112,-0.7676859850759814,0.787349951171875
3,CY25-05_1-#3,CY25-05_1,513,25,0.5,1.0,1968.952880859375,9.243809784786772e-05,0.5475274776950014,4.18248176574707,4.146843910217285,4.1599804425643665,-0.7658194152735476,0.78758115234375
3,CY25-05_1-#3,CY25-05_1,514,25,0.5,1.0,1967.906494140625,9.35509568682029e-05,0.5518135144873422,4.182403087615967,4.146646976470947,4.159771531315173,-0.7673859332059716,0.78716259765625
3,CY25-05_1-#3,CY25-05_1,515,25,0.5,1.0,1967.946044921875,9.226803840296506e-05,0.5422603355985613,4.182403087615967,4.146922588348389,4.160106578115689,-0.7827888281002413,0.78717841796875
3,CY25-05_1-#3,CY25-05_1,516,25,0.5,1.0,1966.1727294921875,9.351744786733445e-05,0.5471077320370143,4.182560443878174,4.146843910217285,4.159926374079817,-0.7707895130036966,0.786469091796875
3,CY25-05_1-#3,CY25-05_1,517,25,0.5,1.0,1965.04345703125,9.272687871788145e-05,0.547322472662898,4.182206153869629,4.1468048095703125,4.159736164545609,-0.7735504100664894,0.7860173828125
3,CY25-05_1-#3,CY25-05_1,518,25,0.5,1.0,1963.579345703125,9.349771690176885e-05,0.542013816580924,4.182126998901367,4.146332263946533,4.15954926862555,-0.7803909558441284,0.78543173828125
3,CY25-05_1-#3,CY25-05_1,519,25,0.5,1.0,1963.0423583984375,9.301641190147412e-05,0.5402640076237467,4.182206153869629,4.146410942077637,4.159646729291496,-0.7814934069626123,0.785216943359375
3,CY25-05_1-#3,CY25-05_1,520,25,0.5,1.0,1961.3184814453125,9.343134060329448e-05,0.5429953338000931,4.181772708892822,4.146017074584961,4.159298985691394,-0.7748763109642458,0.784527392578125
3,CY25-05_1-#3,CY25-05_1,521,25,0.5,1.0,1961.095703125,9.381588790303865e-05,0.5417168597236196,4.18196964263916,4.14648962020874,4.159513918019957,-0.7879061737769733,0.78443828125
3,CY25-05_1-#3,CY25-05_1,522,25,0.5,1.0,1960.0384521484375,9.327171602631945e-05,0.5486827922265087,4.181851387023926,4.1462531089782715,4.15942310882827,-0.7711836789825286,0.784015380859375
3,CY25-05_1-#3,CY25-05_1,523,25,0.5,1.0,1958.70263671875,9.35383813769209e-05,0.5470645624342195,4.181890964508057,4.1460957527160645,4.159220897545249,-0.7628653240211842,0.7834810546875
3,CY25-05_1-#3,CY25-05_1,524,25,0.5,1.0,1956.99853515625,9.421041479818076e-05,0.548892833060128,4.181536674499512,4.1457414627075195,4.158917216931359,-0.7718535194686482,0.7827994140625
3,CY25-05_1-#3,CY25-05_1,525,25,0.5,1.0,1958.2274169921875,9.288184861937722e-05,0.53958533820303,4.1819305419921875,4.146410942077637,4.159553956177275,-0.7914113969416943,0.783290966796875
3,CY25-05_1-#3,CY25-05_1,526,25,0.5,1.0,1956.6583251953125,9.343469513749306e-05,0.5424826676558523,4.181772708892822,4.146332263946533,4.159303665161133,-0.7843164007057015,0.782663330078125
3,CY25-05_1-#3,CY25-05_1,527,25,0.5,1.0,1956.0797119140625,9.346437047932416e-05,0.5460642055599523,4.181890964508057,4.146174430847168,4.159298331050549,-0.7708361329446216,0.782431884765625
3,CY25-05_1-#3,CY25-05_1,528,25,0.5,1.0,1955.0770263671875,9.406941432680236e-05,0.5456504949012281,4.181890964508057,4.146017074584961,4.159176842641022,-0.7697631882320044,0.782030810546875
3,CY25-05_1-#3,CY25-05_1,529,25,0.5,1.0,1954.1458740234375,9.33089945714999e-05,0.5449279373846467,4.181654453277588,4.146056652069092,4.159156831644349,-0.7845317709629414,0.781658349609375
3,CY25-05_1-#3,CY25-05_1,530,25,0.5,1.0,1951.922607421875,9.516982411920835e-05,0.5429035547173242,4.181418418884277,4.145465850830078,4.1586609048358465,-0.7772583099992363,0.78076904296875
3,CY25-05_1-#3,CY25-05_1,531,25,0.5,1.0,1952.1298828125,9.463462143631631e-05,0.5463724318985849,4.181654453277588,4.1457414627075195,4.158901206517624,-0.7711122418216694,0.780851953125
3,CY25-05_1-#3,CY25-05_1,532,25,0.5,1.0,1952.087646484375,9.394884412806378e-05,0.5423102411503672,4.181575775146484,4.145780563354492,4.159046035701945,-0.776582169614564,0.78083505859375
3,CY25-05_1-#3,CY25-05_1,533,25,0.5,1.0,1951.0767822265625,9.374713176443568e-05,0.5465787211165348,4.181575775146484,4.145701885223389,4.158966589782198,-0.7744746257506745,0.780430712890625
3,CY25-05_1-#3,CY25-05_1,534,25,0.5,1.0,1950.4609375,9.353513151115733e-05,0.5377471897098185,4.181615352630615,4.145898818969727,4.159092749579478,-0.7867068880543795,0.780184375
3,CY25-05_1-#3,CY25-05_1,535,25,0.5,1.0,1948.9356689453125,9.443773523057625e-05,0.5422392876649198,4.181457996368408,4.145465850830078,4.158718973903333,-0.7698005830566128,0.779574267578125
3,CY25-05_1-#3,CY25-05_1,536,25,0.5,1.0,1948.703857421875,9.423759429266463e-05,0.5452553790141058,4.181497097015381,4.145623207092285,4.15887384899592,-0.770811110152493,0.77948154296875
3,CY25-05_1-#3,CY25-05_1,537,25,0.5,1.0,1948.52783203125,9.310888835132926e-05,0.5462885426529204,4.181497097015381,4.145898818969727,4.158987974716445,-0.7736151969423677,0.7794111328125
3,CY25-05_1-#3,CY25-05_1,538,25,0.5,1.0,1947.47119140625,9.36836686457962e-05,0.5481555082716955,4.181457996368408,4.1455841064453125,4.158898539462332,-0.7720818805149672,0.7789884765625
3,CY25-05_1-#3,CY25-05_1,539,25,0.5,1.0,1947.3466796875,9.34461805976474e-05,0.5407432960114104,4.181575775146484,4.145898818969727,4.15906606286259,-0.7859209147925617,0.778938671875
3,CY25-05_1-#3,CY25-05_1,540,25,0.5,1.0,1946.0284423828125,9.384743641910783e-05,0.5438194663704843,4.181457996368408,4.1455841064453125,4.158827159364344,-0.7777159729534162,0.778411376953125
3,CY25-05_1-#3,CY25-05_1,541,25,0.5,1.0,1944.960693359375,9.38328982546048e-05,0.5453029232788253,4.181418418884277,4.145623207092285,4.158763036889545,-0.7709927007769872,0.77798427734375
3,CY25-05_1-#3,CY25-05_1,542,25,0.5,1.0,1944.488037109375,9.369958468533727e-05,0.5430793644888752,4.181300163269043,4.145623207092285,4.15878438949585,-0.7763837649818455,0.77779521484375
3,CY25-05_1-#3,CY25-05_1,543,25,0.5,1.0,1943.5859375,9.392235937736679e-05,0.5464094080094938,4.1813788414001465,4.145465850830078,4.158696982820155,-0.7738657297091871,0.777434375
3,CY25-05_1-#3,CY25-05_1,544,25,0.5,1.0,1943.120361328125,9.392577197211777e-05,0.5441285826288125,4.18126106262207,4.145662784576416,4.158758349337821,-0.7792298937745228,0.77724814453125
3,CY25-05_1-#3,CY25-05_1,545,25,0.5,1.0,1942.941162109375,9.371277547091442e-05,0.543492576960209,4.18126106262207,4.145701885223389,4.158867852162507,-0.78076285722728,0.77717646484375
3,CY25-05_1-#3,CY25-05_1,546,25,0.5,1.0,1941.42041015625,9.426937377082037e-05,0.5445061581742101,4.18126106262207,4.145426273345947,4.158618870428053,-0.7790067604581297,0.7765681640625
3,CY25-05_1-#3,CY25-05_1,547,25,0.5,1.0,1940.992431640625,9.410531273636405e-05,0.5437949618860088,4.181300163269043,4.145544528961182,4.158666247028416,-0.7782935122795283,0.77639697265625
3,CY25-05_1-#3,CY25-05_1,548,25,0.5,1.0,1941.054443359375,9.306615774926273e-05,0.5435084253139032,4.181497097015381,4.145780563354492,4.159006708759373,-0.7789400526883377,0.77642177734375
3,CY25-05_1-#3,CY25-05_1,549,25,0.5,1.0,1939.7723388671875,9.35935636589909e-05,0.5441718993497988,4.181339740753174,4.145701885223389,4.158750388581874,-0.7762703197052931,0.775908935546875
3,CY25-05_1-#3,CY25-05_1,551,25,0.5,1.0,1940.5299072265625,9.402517175158768e-05,0.5444986389703332,4.181457996368408,4.145780563354492,4.158827135118387,-0.7732938302888654,0.776211962890625
3,CY25-05_1-#3,CY25-05_1,552,25,0.5,1.0,1937.935546875,9.358829381559425e-05,0.5396672710316557,4.180985450744629,4.145190238952637,4.158517457671085,-0.7769418831087527,0.77517421875
3,CY25-05_1-#3,CY25-05_1,553,25,0.5,1.0,1937.1175537109375,9.33710021343668e-05,0.5350379701272684,4.181064128875732,4.145308017730713,4.15855079586223,-0.7860457885550236,0.774847021484375
